timestep_time,vehicle_angle,vehicle_id,vehicle_lane,vehicle_pos,vehicle_slope,vehicle_speed,vehicle_type,vehicle_x,vehicle_y
146.00,276.36,42,-gneE5_0,26.32,0.00,0.10,DEFAULT_VEHTYPE,57.29,23.00
146.00,63.44,43,:gneJ4_7_0,0.68,0.00,10.46,DEFAULT_VEHTYPE,96.10,78.18
146.00,242.77,44,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
146.00,103.89,45,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
146.00,86.84,46,gneE4_0,82.00,0.00,0.00,DEFAULT_VEHTYPE,28.69,21.00
146.00,217.23,47,gneE9_0,25.37,0.00,11.65,DEFAULT_VEHTYPE,17.28,-4.67
146.00,10.49,48,-gneE12_0,195.24,0.00,0.00,DEFAULT_VEHTYPE,90.70,9.08
146.00,276.36,49,-gneE5_0,18.52,0.00,0.93,DEFAULT_VEHTYPE,65.04,22.13
146.00,242.77,50,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
146.00,294.32,51,-gneE12_0,46.05,0.00,11.77,DEFAULT_VEHTYPE,201.66,-71.75
146.00,299.43,52,-gneE3_0,48.34,0.00,12.11,DEFAULT_VEHTYPE,133.45,69.58
146.00,284.66,53,-gneE6_0,39.00,0.00,10.37,DEFAULT_VEHTYPE,209.07,-11.66
146.00,37.23,54,-gneE9_0,48.18,0.00,11.62,DEFAULT_VEHTYPE,1.18,-31.15
146.00,164.22,55,gneE10_0,21.44,0.00,0.05,DEFAULT_VEHTYPE,100.62,91.13
146.00,103.89,56,gneE1_0,32.93,0.00,2.53,DEFAULT_VEHTYPE,20.67,65.40
146.00,86.84,57,gneE4_0,39.89,0.00,10.19,DEFAULT_VEHTYPE,-13.35,18.68
147.00,217.23,23,gneE9_0,82.42,0.00,11.99,DEFAULT_VEHTYPE,-17.23,-50.09
147.00,114.34,24,gneE12_0,93.94,0.00,10.92,DEFAULT_VEHTYPE,145.03,-49.63
147.00,103.89,30,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
147.00,114.34,31,gneE12_0,73.83,0.00,11.36,DEFAULT_VEHTYPE,126.72,-41.34
147.00,137.35,32,gneE12_0,47.54,0.00,13.67,DEFAULT_VEHTYPE,102.76,-30.50
147.00,276.36,34,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
147.00,119.43,35,gneE3_0,21.11,0.00,12.80,DEFAULT_VEHTYPE,129.14,68.34
147.00,242.77,36,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
147.00,103.89,37,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
147.00,104.66,39,gneE6_0,20.85,0.00,12.47,DEFAULT_VEHTYPE,117.62,8.96
147.00,242.77,41,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.88
147.00,276.36,42,-gneE5_0,26.33,0.00,0.01,DEFAULT_VEHTYPE,57.28,23.00
147.00,88.36,43,:gneJ4_7_0,11.41,0.00,10.73,DEFAULT_VEHTYPE,106.47,80.13
147.00,242.77,44,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
147.00,103.89,45,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
147.00,86.84,46,gneE4_0,82.00,0.00,0.00,DEFAULT_VEHTYPE,28.69,21.00
147.00,217.23,47,gneE9_0,37.08,0.00,11.70,DEFAULT_VEHTYPE,10.20,-13.99
147.00,10.49,48,-gneE12_0,195.24,0.00,0.00,DEFAULT_VEHTYPE,90.70,9.08
147.00,276.36,49,-gneE5_0,18.72,0.00,0.20,DEFAULT_VEHTYPE,64.84,22.15
147.00,242.77,50,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
147.00,294.32,51,-gneE12_0,60.20,0.00,14.15,DEFAULT_VEHTYPE,188.76,-65.92
147.00,299.43,52,-gneE3_0,61.31,0.00,12.97,DEFAULT_VEHTYPE,122.16,75.96
147.00,284.66,53,-gneE6_0,50.84,0.00,11.84,DEFAULT_VEHTYPE,197.62,-8.66
147.00,37.23,54,-gneE9_0,61.37,0.00,13.19,DEFAULT_VEHTYPE,9.16,-20.64
147.00,164.22,55,gneE10_0,21.44,0.00,0.00,DEFAULT_VEHTYPE,100.62,91.12
147.00,103.89,56,gneE1_0,33.54,0.00,0.62,DEFAULT_VEHTYPE,21.27,65.25
147.00,86.84,57,gneE4_0,52.15,0.00,12.27,DEFAULT_VEHTYPE,-1.11,19.36
148.00,217.23,23,gneE9_0,93.61,0.00,11.19,DEFAULT_VEHTYPE,-24.00,-59.00
148.00,114.34,24,gneE12_0,104.44,0.00,10.51,DEFAULT_VEHTYPE,154.61,-53.96
148.00,103.89,30,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
148.00,114.34,31,gneE12_0,84.02,0.00,10.19,DEFAULT_VEHTYPE,136.00,-45.54
148.00,114.34,32,gneE12_0,60.26,0.00,12.72,DEFAULT_VEHTYPE,114.35,-35.74
148.00,276.36,34,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
148.00,119.43,35,gneE3_0,35.09,0.00,13.98,DEFAULT_VEHTYPE,141.32,61.47
148.00,242.77,36,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
148.00,103.89,37,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
148.00,104.66,39,gneE6_0,32.72,0.00,11.88,DEFAULT_VEHTYPE,129.11,5.96
148.00,242.77,41,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.88
148.00,276.36,42,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
148.00,119.43,43,gneE3_0,6.37,0.00,10.92,DEFAULT_VEHTYPE,116.31,75.58
148.00,242.77,44,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
148.00,103.89,45,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
148.00,86.84,46,gneE4_0,82.00,0.00,0.00,DEFAULT_VEHTYPE,28.69,21.00
148.00,217.23,47,gneE9_0,48.55,0.00,11.47,DEFAULT_VEHTYPE,3.26,-23.12
148.00,10.49,48,-gneE12_0,195.24,0.00,0.00,DEFAULT_VEHTYPE,90.70,9.08
148.00,276.36,49,-gneE5_0,18.78,0.00,0.06,DEFAULT_VEHTYPE,64.78,22.16
148.00,242.77,50,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
148.00,294.32,51,-gneE12_0,75.55,0.00,15.35,DEFAULT_VEHTYPE,174.78,-59.60
148.00,298.38,52,:gneJ4_1_0,0.68,0.00,11.96,DEFAULT_VEHTYPE,111.70,81.75
148.00,284.66,53,-gneE6_0,65.01,0.00,14.17,DEFAULT_VEHTYPE,183.91,-5.08
148.00,37.23,54,-gneE9_0,75.16,0.00,13.79,DEFAULT_VEHTYPE,17.51,-9.67
148.00,164.22,55,gneE10_0,21.44,0.00,0.00,DEFAULT_VEHTYPE,100.62,91.12
148.00,103.89,56,gneE1_0,33.62,0.00,0.08,DEFAULT_VEHTYPE,21.34,65.23
148.00,86.84,57,gneE4_0,63.81,0.00,11.66,DEFAULT_VEHTYPE,10.53,20.00
149.00,114.34,24,gneE12_0,115.57,0.00,11.12,DEFAULT_VEHTYPE,164.74,-58.54
149.00,103.89,30,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
149.00,114.34,31,gneE12_0,94.72,0.00,10.69,DEFAULT_VEHTYPE,145.74,-49.95
149.00,114.34,32,gneE12_0,71.84,0.00,11.59,DEFAULT_VEHTYPE,124.91,-40.52
149.00,276.36,34,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
149.00,119.43,35,gneE3_0,49.06,0.00,13.97,DEFAULT_VEHTYPE,153.49,54.61
149.00,242.77,36,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
149.00,103.89,37,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
149.00,104.66,39,gneE6_0,45.09,0.00,12.36,DEFAULT_VEHTYPE,141.07,2.83
149.00,242.77,41,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.88
149.00,276.36,42,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
149.00,119.43,43,gneE3_0,19.57,0.00,13.20,DEFAULT_VEHTYPE,127.81,69.09
149.00,242.77,44,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
149.00,103.89,45,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
149.00,86.84,46,gneE4_0,82.00,0.00,0.00,DEFAULT_VEHTYPE,28.69,21.00
149.00,217.23,47,gneE9_0,60.14,0.00,11.59,DEFAULT_VEHTYPE,-3.75,-32.35
149.00,10.49,48,-gneE12_0,195.24,0.00,0.00,DEFAULT_VEHTYPE,90.70,9.08
149.00,276.36,49,-gneE5_0,18.80,0.00,0.02,DEFAULT_VEHTYPE,64.76,22.16
149.00,242.77,50,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
149.00,294.32,51,-gneE12_0,91.57,0.00,16.02,DEFAULT_VEHTYPE,160.18,-53.00
149.00,265.25,52,:gneJ4_1_0,12.34,0.00,11.66,DEFAULT_VEHTYPE,100.38,83.02
149.00,284.66,53,-gneE6_0,79.17,0.00,14.17,DEFAULT_VEHTYPE,170.21,-1.49
149.00,37.23,54,-gneE9_0,88.97,0.00,13.81,DEFAULT_VEHTYPE,25.86,1.33
149.00,164.22,55,gneE10_0,21.44,0.00,0.00,DEFAULT_VEHTYPE,100.62,91.12
149.00,103.89,56,gneE1_0,33.69,0.00,0.06,DEFAULT_VEHTYPE,21.41,65.21
149.00,86.84,57,gneE4_0,70.97,0.00,7.16,DEFAULT_VEHTYPE,17.68,20.40
150.00,114.34,24,gneE12_0,126.01,0.00,10.45,DEFAULT_VEHTYPE,174.26,-62.85
150.00,103.89,30,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
150.00,114.34,31,gneE12_0,105.65,0.00,10.93,DEFAULT_VEHTYPE,155.71,-54.45
150.00,114.34,32,gneE12_0,83.41,0.00,11.57,DEFAULT_VEHTYPE,135.45,-45.29
150.00,276.36,34,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
150.00,119.43,35,gneE3_0,63.13,0.00,14.07,DEFAULT_VEHTYPE,165.74,47.70
150.00,242.77,36,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
150.00,103.89,37,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
150.00,104.66,39,gneE6_0,57.24,0.00,12.16,DEFAULT_VEHTYPE,152.83,-0.25
150.00,242.77,41,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.88
150.00,276.36,42,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
150.00,119.43,43,gneE3_0,33.95,0.00,14.38,DEFAULT_VEHTYPE,140.33,62.03
150.00,242.77,44,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
150.00,103.89,45,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
150.00,86.84,46,gneE4_0,82.00,0.00,0.00,DEFAULT_VEHTYPE,28.69,21.00
150.00,217.23,47,gneE9_0,71.93,0.00,11.79,DEFAULT_VEHTYPE,-10.89,-41.74
150.00,10.49,48,-gneE12_0,195.24,0.00,0.00,DEFAULT_VEHTYPE,90.70,9.08
150.00,276.36,49,-gneE5_0,18.82,0.00,0.02,DEFAULT_VEHTYPE,64.74,22.17
150.00,242.77,50,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
150.00,294.32,51,-gneE12_0,107.46,0.00,15.89,DEFAULT_VEHTYPE,145.70,-46.46
150.00,246.37,52,-gneE2_0,1.53,0.00,8.31,DEFAULT_VEHTYPE,92.65,80.07
150.00,284.66,53,-gneE6_0,93.15,0.00,13.97,DEFAULT_VEHTYPE,156.69,2.05
150.00,37.23,54,-gneE9_0,102.45,0.00,13.49,DEFAULT_VEHTYPE,34.02,12.06
150.00,164.22,55,gneE10_0,21.44,0.00,0.00,DEFAULT_VEHTYPE,100.62,91.12
150.00,103.89,56,gneE1_0,33.69,0.00,0.01,DEFAULT_VEHTYPE,21.41,65.21
150.00,86.84,57,gneE4_0,74.30,0.00,3.33,DEFAULT_VEHTYPE,21.01,20.58
151.00,114.34,24,gneE12_0,136.20,0.00,10.18,DEFAULT_VEHTYPE,183.54,-67.05
151.00,103.89,30,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
151.00,114.34,31,gneE12_0,116.53,0.00,10.88,DEFAULT_VEHTYPE,165.62,-58.94
151.00,114.34,32,gneE12_0,95.58,0.00,12.17,DEFAULT_VEHTYPE,146.53,-50.30
151.00,276.36,34,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
151.00,242.77,36,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
151.00,103.89,37,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
151.00,104.66,39,gneE6_0,68.86,0.00,11.61,DEFAULT_VEHTYPE,164.06,-3.19
151.00,242.77,41,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.88
151.00,276.36,42,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
151.00,119.43,43,gneE3_0,47.46,0.00,13.51,DEFAULT_VEHTYPE,152.09,55.40
151.00,242.77,44,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
151.00,103.89,45,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
151.00,86.84,46,gneE4_0,82.00,0.00,0.00,DEFAULT_VEHTYPE,28.69,21.00
151.00,217.23,47,gneE9_0,83.40,0.00,11.46,DEFAULT_VEHTYPE,-17.82,-50.87
151.00,10.49,48,-gneE12_0,195.24,0.00,0.00,DEFAULT_VEHTYPE,90.70,9.08
151.00,276.36,49,-gneE5_0,18.82,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
151.00,242.77,50,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
151.00,294.32,51,-gneE12_0,123.68,0.00,16.22,DEFAULT_VEHTYPE,130.92,-39.78
151.00,242.77,52,-gneE2_0,6.13,0.00,4.60,DEFAULT_VEHTYPE,88.56,77.97
151.00,284.66,53,-gneE6_0,107.48,0.00,14.33,DEFAULT_VEHTYPE,142.82,5.67
151.00,31.48,54,:gneJ7_7_0,11.03,0.00,12.94,DEFAULT_VEHTYPE,41.18,22.83
151.00,164.22,55,gneE10_0,21.44,0.00,0.00,DEFAULT_VEHTYPE,100.62,91.12
151.00,103.89,56,gneE1_0,33.69,0.00,0.00,DEFAULT_VEHTYPE,21.41,65.21
151.00,86.84,57,gneE4_0,74.41,0.00,0.10,DEFAULT_VEHTYPE,21.11,20.59
152.00,114.34,24,gneE12_0,147.47,0.00,11.27,DEFAULT_VEHTYPE,193.81,-71.69
152.00,103.89,30,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
152.00,114.34,31,gneE12_0,126.29,0.00,9.76,DEFAULT_VEHTYPE,174.51,-62.96
152.00,114.34,32,gneE12_0,106.53,0.00,10.95,DEFAULT_VEHTYPE,156.51,-54.82
152.00,276.36,34,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
152.00,242.77,36,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
152.00,103.89,37,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
152.00,104.66,39,gneE6_0,80.68,0.00,11.83,DEFAULT_VEHTYPE,175.51,-6.19
152.00,242.77,41,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.88
152.00,276.36,42,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
152.00,119.43,43,gneE3_0,61.25,0.00,13.79,DEFAULT_VEHTYPE,164.11,48.62
152.00,242.77,44,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
152.00,103.89,45,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
152.00,86.84,46,gneE4_0,82.00,0.00,0.00,DEFAULT_VEHTYPE,28.69,21.00
152.00,217.23,47,gneE9_0,95.42,0.00,12.02,DEFAULT_VEHTYPE,-25.09,-60.44
152.00,10.49,48,-gneE12_0,195.24,0.00,0.00,DEFAULT_VEHTYPE,90.70,9.08
152.00,276.36,49,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
152.00,242.77,50,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
152.00,294.32,51,-gneE12_0,139.59,0.00,15.91,DEFAULT_VEHTYPE,116.43,-33.23
152.00,242.77,52,-gneE2_0,7.32,0.00,1.19,DEFAULT_VEHTYPE,87.50,77.42
152.00,284.66,53,-gneE6_0,122.29,0.00,14.81,DEFAULT_VEHTYPE,128.49,9.42
152.00,21.64,54,-gneE8_0,5.30,0.00,13.68,DEFAULT_VEHTYPE,46.97,35.21
152.00,164.22,55,gneE10_0,21.44,0.00,0.00,DEFAULT_VEHTYPE,100.62,91.12
152.00,103.89,56,gneE1_0,33.70,0.00,0.00,DEFAULT_VEHTYPE,21.42,65.21
152.00,86.84,57,gneE4_0,74.49,0.00,0.08,DEFAULT_VEHTYPE,21.19,20.59
153.00,114.34,24,gneE12_0,158.57,0.00,11.10,DEFAULT_VEHTYPE,203.92,-76.27
153.00,103.89,30,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
153.00,114.34,31,gneE12_0,137.53,0.00,11.24,DEFAULT_VEHTYPE,184.75,-67.60
153.00,114.34,32,gneE12_0,116.89,0.00,10.36,DEFAULT_VEHTYPE,165.95,-59.09
153.00,276.36,34,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
153.00,242.77,36,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
153.00,103.89,37,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
153.00,104.66,39,gneE6_0,92.90,0.00,12.21,DEFAULT_VEHTYPE,187.32,-9.28
153.00,242.77,41,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.88
153.00,276.36,42,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
153.00,242.77,44,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
153.00,103.89,45,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
153.00,86.84,46,gneE4_0,82.00,0.00,0.00,DEFAULT_VEHTYPE,28.69,21.00
153.00,10.49,48,-gneE12_0,195.24,0.00,0.00,DEFAULT_VEHTYPE,90.70,9.08
153.00,276.36,49,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
153.00,242.77,50,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
153.00,306.30,51,-gneE12_0,155.32,0.00,15.73,DEFAULT_VEHTYPE,102.75,-25.94
153.00,242.77,52,-gneE2_0,7.55,0.00,0.23,DEFAULT_VEHTYPE,87.29,77.31
153.00,284.66,53,-gneE6_0,136.37,0.00,14.07,DEFAULT_VEHTYPE,114.88,12.98
153.00,21.64,54,-gneE8_0,18.02,0.00,12.72,DEFAULT_VEHTYPE,51.66,47.02
153.00,164.22,55,gneE10_0,21.44,0.00,0.00,DEFAULT_VEHTYPE,100.62,91.12
153.00,103.89,56,gneE1_0,33.70,0.00,0.00,DEFAULT_VEHTYPE,21.42,65.21
153.00,86.84,57,gneE4_0,74.49,0.00,0.01,DEFAULT_VEHTYPE,21.20,20.59
154.00,114.34,24,gneE12_0,169.94,0.00,11.37,DEFAULT_VEHTYPE,214.28,-80.95
154.00,103.89,30,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
154.00,114.34,31,gneE12_0,149.17,0.00,11.64,DEFAULT_VEHTYPE,195.36,-72.39
154.00,114.34,32,gneE12_0,128.05,0.00,11.16,DEFAULT_VEHTYPE,176.12,-63.69
154.00,276.36,34,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
154.00,242.77,36,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
154.00,103.89,37,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
154.00,104.66,39,gneE6_0,105.22,0.00,12.33,DEFAULT_VEHTYPE,199.25,-12.40
154.00,242.77,41,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.88
154.00,276.36,42,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
154.00,242.77,44,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
154.00,103.89,45,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
154.00,86.84,46,gneE4_0,82.00,0.00,0.00,DEFAULT_VEHTYPE,28.69,21.00
154.00,10.49,48,-gneE12_0,195.24,0.00,0.00,DEFAULT_VEHTYPE,90.70,9.08
154.00,276.36,49,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
154.00,242.77,50,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
154.00,324.82,51,-gneE12_0,169.52,0.00,14.20,DEFAULT_VEHTYPE,94.57,-14.34
154.00,242.77,52,-gneE2_0,7.56,0.00,0.01,DEFAULT_VEHTYPE,87.28,77.31
154.00,284.66,53,-gneE6_0,151.09,0.00,14.72,DEFAULT_VEHTYPE,100.63,16.71
154.00,39.74,54,:gneJ3_3_0,8.40,0.00,12.63,DEFAULT_VEHTYPE,57.88,57.84
154.00,164.22,55,gneE10_0,21.44,0.00,0.00,DEFAULT_VEHTYPE,100.62,91.12
154.00,103.89,56,gneE1_0,33.70,0.00,0.00,DEFAULT_VEHTYPE,21.42,65.21
154.00,86.84,57,gneE4_0,74.50,0.00,0.00,DEFAULT_VEHTYPE,21.20,20.59
155.00,114.34,24,gneE12_0,180.66,0.00,10.72,DEFAULT_VEHTYPE,224.05,-85.37
155.00,103.89,30,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
155.00,114.34,31,gneE12_0,160.43,0.00,11.26,DEFAULT_VEHTYPE,205.62,-77.04
155.00,114.34,32,gneE12_0,139.58,0.00,11.53,DEFAULT_VEHTYPE,186.62,-68.44
155.00,276.36,34,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
155.00,242.77,36,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
155.00,103.89,37,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
155.00,104.66,39,gneE6_0,116.72,0.00,11.50,DEFAULT_VEHTYPE,210.37,-15.31
155.00,242.77,41,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.88
155.00,276.36,42,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
155.00,242.77,44,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
155.00,103.89,45,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
155.00,86.84,46,gneE4_0,82.00,0.00,0.00,DEFAULT_VEHTYPE,28.69,21.00
155.00,10.49,48,-gneE12_0,195.24,0.00,0.00,DEFAULT_VEHTYPE,90.70,9.08
155.00,276.36,49,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
155.00,242.77,50,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
155.00,324.82,51,-gneE12_0,180.09,0.00,10.57,DEFAULT_VEHTYPE,88.48,-5.70
155.00,242.77,52,-gneE2_0,7.56,0.00,0.00,DEFAULT_VEHTYPE,87.28,77.31
155.00,280.42,53,:gneJ8_4_0,10.27,0.00,12.72,DEFAULT_VEHTYPE,88.22,19.43
155.00,62.77,54,gneE2_0,7.51,0.00,12.52,DEFAULT_VEHTYPE,68.66,64.13
155.00,164.22,55,gneE10_0,21.44,0.00,0.00,DEFAULT_VEHTYPE,100.62,91.12
155.00,103.89,56,gneE1_0,33.70,0.00,0.00,DEFAULT_VEHTYPE,21.42,65.21
155.00,86.84,57,gneE4_0,74.50,0.00,0.00,DEFAULT_VEHTYPE,21.20,20.59
156.00,114.34,24,gneE12_0,191.91,0.00,11.25,DEFAULT_VEHTYPE,234.30,-90.01
156.00,103.89,30,gneE1_0,56.20,0.00,0.00,DEFAULT_VEHTYPE,43.26,59.81
156.00,114.34,31,gneE12_0,170.80,0.00,10.36,DEFAULT_VEHTYPE,215.06,-81.31
156.00,114.34,32,gneE12_0,151.47,0.00,11.89,DEFAULT_VEHTYPE,197.45,-73.34
156.00,276.36,34,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.83,23.83
156.00,242.77,36,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
156.00,103.89,37,gneE1_0,48.70,0.00,0.00,DEFAULT_VEHTYPE,35.98,61.61
156.00,104.66,39,gneE6_0,128.78,0.00,12.06,DEFAULT_VEHTYPE,222.04,-18.36
156.00,242.77,41,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.88
156.00,276.36,42,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
156.00,242.77,44,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
156.00,103.89,45,gneE1_0,41.20,0.00,0.00,DEFAULT_VEHTYPE,28.70,63.41
156.00,86.84,46,gneE4_0,82.00,0.00,0.00,DEFAULT_VEHTYPE,28.69,21.00
156.00,10.49,48,-gneE12_0,195.24,0.00,0.00,DEFAULT_VEHTYPE,90.70,9.08
156.00,276.36,49,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
156.00,242.77,50,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
156.00,10.49,51,-gneE12_0,186.16,0.00,6.07,DEFAULT_VEHTYPE,89.05,0.15
156.00,242.77,52,-gneE2_0,7.56,0.00,0.00,DEFAULT_VEHTYPE,87.28,77.31
156.00,276.43,53,-gneE5_0,4.64,0.00,9.46,DEFAULT_VEHTYPE,78.83,20.59
156.00,62.77,54,gneE2_0,20.84,0.00,13.32,DEFAULT_VEHTYPE,80.50,70.22
156.00,164.22,55,gneE10_0,21.44,0.00,0.00,DEFAULT_VEHTYPE,100.62,91.12
156.00,103.89,56,gneE1_0,33.70,0.00,0.00,DEFAULT_VEHTYPE,21.42,65.21
